,met_id,cluster,distance,polarity,target_group,target_ppto,target_word,source_image_schema_group,source_word,llm_expl,sentence
4251,63e3cb5e2b0e2f0011270e5c_366_5_3,0,0.6782504457489047,left,Voters',person,you,spatial motion,gon,"The verb 'go' (likely intended as 'gon' in slang) is used metaphorically to describe a cyclical process rather than a physical action. 'Go through the circle' refers to navigating a repetitive cycle of deception, not a literal circular motion.",'But the rest you're gonna have to pay and then those guys who are donors and then they'll funnel them some of the money back to us and then we'll lie to you again and we'll go through the circle.'
6171,cf6660da-d345-48f8-a598-24311470f88d_266_6_4,0,0.6862165239570801,left,Catholic Communities,person,Trump,spatial motion,went,"'Went' is used metaphorically to describe Trump's action of 'targeting' or 'attacking' Catholics, extending the source verb's literal meaning of physical movement to convey a figurative act of political or verbal pursuit.","'Well, former President Trump today went after more Catholics in the United States or in Central America or wherever, right?'"
1678,287822c0-4282-11ed-8363-cb83fa110de1_350_18_17,0,0.7004684499467081,left,Capitol Riot Participants,person,we,spatial motion,go,The verb 'go' is used metaphorically to describe the collective action of 'we' in committing to or participating in the QAnon motto. The phrases 'we go one' and 'we go all' are idiomatic expressions where 'go' signifies commitment or engagement rather than literal physical movement.,"'There's a QAnon theme song that goes with the lyrics, where we go one, we go all, which is one of the QAnon mottos.'"
49,f74de610-99d5-11ee-996f-3fece011ee96_61_3_2,0,0.7047355988312645,right,Political Commentators,person,you,spatial motion,went,"'Went' is used metaphorically here to indicate a transition to a professional status, rather than describing a physical movement. The phrase 'went pro' is an idiom where the verb 'went' signifies a conceptual shift in the target noun 'you' from a non-professional to a professional state, transcending its literal meaning of physical movement.",'And then you went pro?'
7115,10672768-1932-4440-9494-b3cd0026c419_444_10_9,0,0.7337520966861337,right,Media,thing,it,spatial motion,went,"The verb 'went' is used metaphorically to describe the spread of something intangible ('it') beyond physical movement. The phrase 'went viral' employs a metaphor where the verb transcends its literal meaning of movement to signify rapid, widespread dissemination, akin to how a virus spreads, but applied to information or content.","'When I had Reza on my television show, it went viral all throughout the entire Middle East.'"
3001,95b4c966-203b-4217-bc66-d83052b0cd99_192_69_68,0,0.7538884008037162,left,Media,thing,press,spatial motion,went,"The verb 'went' is used metaphorically to describe the press's reaction to the song. 'Gone crazy' is an idiom representing extreme emotional response (irritation/anger), not a physical movement. The press, as a collective entity, isn't literally moving but is being personified with human emotions, which transcends the verb's literal meaning of physical displacement.",'Let's book the... EMI Studios and Abbey Road or whatever and let's make this our first single and they agreed and the song was called Give Ireland Back to the Irish right away they recorded this and very quickly got this out as the first single by Paul McCartney and Wings a very political song something he was not known for and of course the press went crazy they trashed him the BBC banned the song A lot of radio stations in the United States would not play the song.'
2211,97e645d8-eba8-11f0-a898-3b712b89e31f_94_17_16,0,0.7822390100155343,left,Media,thing,it,spatial motion,went,"'Went' is used metaphorically to describe the transition of 'it' (the evening program) into a specific time slot, representing a shift in context or scheduling rather than a physical movement.","'This is what a guest said on another program of Fox earlier in the day before it went into their evening program, where this guest talked about that Delcy Rodriguez is like a terrorist and that Delcy Rodriguez is someone who would kill all of the Venezuelans who are in the United States if they were to return.'"
6232,95b4c966-203b-4217-bc66-d83052b0cd99_358_35_33,0,0.7833036067654607,left,Women Who Have Faced Discrimination.,person,who,spatial motion,gone,"The verb 'gone' is used metaphorically to describe the experience of enduring hardships, not a physical movement. The phrase 'have gone through things' is an idiomatic expression indicating the process of experiencing difficult situations, which transcends the literal meaning of 'gone' as a physical action.","'So for the women in your life whose stories you do not know, For the women across the country whose lives you may not understand, and for the women in America who have gone through things you simply cannot comprehend, I say to you this.'"
5216,2b0054b4-ecea-44a4-855f-b3b6000e929c_42_5_3,0,0.7995746499010075,right,Citizens',person,we,spatial motion,gone,"The verb 'gone' is used metaphorically to describe the return of 'we' to a previous mental state, transcending its literal meaning of physical movement. Here, 'gone back' signifies a conceptual shift to a past mentality, not a literal spatial transition.",'I keep saying we've gone back to a pre 9-11 mentality.'
1847,8ab20af6-746b-42e5-b500-b22f002135ae_260_4_3,0,0.8858325439976389,right,Public,person,someone,spatial motion,stepped,"The verb 'stepped' is used metaphorically to describe the action of 'someone' intervening or becoming involved in a situation. While 'stepped' literally refers to a physical action, in this context, it transcends its original meaning to convey the abstract idea of entering or participating in a scenario, which is a common metaphorical usage of the phrasal verb 'stepped in'.",'But what if someone stepped in?'
3300,b596eadb-5fb6-493c-bad0-aee500175236_260_22_20,0,0.8865506224748084,right,Multinational Corporations,organization,they,spatial motion,gobbling,"The verb 'gobbling' is used metaphorically to describe the companies' rapid and excessive acquisition of homes. The action of 'gobbling' (literally eating hungrily) is extended to convey the companies' aggressive consumption of real estate as investment properties, personifying them as entities engaging in a physical act of eating, which transcends its literal meaning.","'And you see all these companies on Wall Street, they're out there in the housing market, and they're gobbling up single-family homes by the hundreds as investment properties.'"
1054,63e3cb5e2b0e2f0011270e5c_20_7_5,0,0.896970753546836,left,Public,person,anybody,spatial motion,steps,"The verb 'steps' is used metaphorically to describe 'anybody' taking action or assuming responsibility. The phrase 'steps up' is a common metaphorical expression meaning to take a stand or initiate action, rather than referring to a literal physical movement.","'So hear, hear when anybody else steps up.'"
7066,10672768-1932-4440-9494-b3cd0026c419_345_14_13,0,0.9037952070948838,right,Public Demonstrations,thing,generation,spatial motion,came,"The verb 'came' is used metaphorically to personify the 'generation' as if it were a physical entity capable of movement. This transcends its literal meaning of physical displacement, instead implying the generation's emergence or arrival in a social or political context (e.g., participating in protests or movements), which is not a direct physical action.","'Back then, it was the first time the people, the new generation came to street in Iran.'"
1087,cc04eafc-ab03-11ec-82cc-631625b14811_330_29_31,0,0.9063696965714174,right,Swing States,place,state,other,run,"The verb 'run' is used metaphorically to describe the act of managing or governing the 'state,' which transcends its literal meaning of physical movement. Here, 'run' signifies control and administration of a political entity, not a physical action.","'And this is kind of like beyond politics or it should be, but it's going to get hung on and deservedly so on the Democrats because they run this state.'"
